timestamp,object_x,object_y,contour_area
2026-09-05-20-29-53.798589,544,138,47986.0
2026-09-05-20-29-53.822830,544,138,47986.0
2026-09-05-20-29-53.866086,543,129,44816.5
2026-09-05-20-29-53.890062,543,129,44816.5
2026-09-05-20-29-53.925480,541,122,42702.5
2026-09-05-20-29-53.957990,541,122,42702.5
2026-09-05-20-29-53.997147,539,117,41475.0
2026-09-05-20-29-54.044872,538,114,41051.0
2026-09-05-20-29-54.067167,538,114,41051.0
2026-09-05-20-29-54.102679,536,113,41413.0
2026-09-05-20-29-54.131611,536,113,41413.0
2026-09-05-20-29-54.166004,535,113,41996.5
2026-09-05-20-29-54.199081,535,113,41996.5
2026-09-05-20-29-54.232841,534,114,42898.5
2026-09-05-20-29-54.272645,534,114,42898.5
2026-09-05-20-29-54.295893,533,115,43834.5
2026-09-05-20-29-54.336804,533,115,43834.5
2026-09-05-20-29-54.372741,533,117,44752.0
2026-09-05-20-29-54.406408,533,118,45300.0
2026-09-05-20-29-54.435905,533,118,45300.0
2026-09-05-20-29-54.470761,533,119,45625.5
2026-09-05-20-29-54.506080,533,119,45625.5
2026-09-05-20-29-54.542773,533,119,45726.5
2026-09-05-20-29-54.574770,533,119,45726.5
2026-09-05-20-29-54.604959,533,120,45729.0
2026-09-05-20-29-54.643507,533,120,45729.0
2026-09-05-20-29-54.674934,534,121,46014.0
2026-09-05-20-29-54.713187,534,121,46014.0
2026-09-05-20-29-54.736744,534,122,46599.5
2026-09-05-20-29-54.771138,533,123,47783.5
2026-09-05-20-29-54.813179,533,123,47783.5
2026-09-05-20-29-54.846503,532,126,49780.5
2026-09-05-20-29-54.877912,532,126,49780.5
2026-09-05-20-29-54.910924,531,130,52228.5
2026-09-05-20-29-54.946337,531,130,52228.5
2026-09-05-20-29-54.980271,529,134,55574.5
2026-09-05-20-29-55.013148,529,134,55574.5
2026-09-05-20-29-55.048497,527,137,58778.0
2026-09-05-20-29-55.080075,525,139,61053.0
2026-09-05-20-29-55.114895,525,139,61053.0
2026-09-05-20-29-55.148473,524,141,62287.5
2026-09-05-20-29-55.181383,524,141,62287.5
2026-09-05-20-29-55.222937,524,141,62780.5
2026-09-05-20-29-55.246422,524,141,62780.5
2026-09-05-20-29-55.286904,524,141,62757.0
2026-09-05-20-29-55.318087,524,141,62599.0
2026-09-05-20-29-55.356086,524,141,62599.0
2026-09-05-20-29-55.379867,524,140,62218.0
2026-09-05-20-29-55.418274,524,140,62218.0
2026-09-05-20-29-55.456921,524,140,62150.0
2026-09-05-20-29-55.482577,524,140,62150.0
2026-09-05-20-29-55.516116,524,139,61973.0
2026-09-05-20-29-55.555129,524,139,61973.0
2026-09-05-20-29-55.596368,524,139,61863.5
2026-09-05-20-29-55.628658,524,139,61836.5
2026-09-05-20-29-55.662259,524,139,61836.5
2026-09-05-20-29-55.692743,524,139,61816.0
2026-09-05-20-29-55.729722,524,139,61816.0
2026-09-05-20-29-55.757545,524,139,61758.5
2026-09-05-20-29-55.790604,524,139,61758.5
2026-09-05-20-29-55.832484,524,139,61739.5
2026-09-05-20-29-55.865202,524,139,61739.5
2026-09-05-20-29-55.898080,524,139,61685.0
2026-09-05-20-29-55.929696,524,139,61685.0
2026-09-05-20-29-55.963024,524,139,61537.5
2026-09-05-20-29-55.999159,524,138,61069.5
2026-09-05-20-29-56.031307,524,138,61069.5
2026-09-05-20-29-56.077845,526,138,59829.0
2026-09-05-20-29-56.099019,526,138,59829.0
2026-09-05-20-29-56.131593,530,138,57496.5
2026-09-05-20-29-56.166344,530,138,57496.5
2026-09-05-20-29-56.199670,535,139,54047.0
2026-09-05-20-29-56.234857,535,139,54047.0
2026-09-05-20-29-56.267622,543,140,49985.0
2026-09-05-20-29-56.300751,178,245,47139.5
2026-09-05-20-29-56.334701,178,245,47139.5
2026-09-05-20-29-56.368056,183,240,52239.5
2026-09-05-20-29-56.401388,183,240,52239.5
2026-09-05-20-29-56.434576,185,224,53861.5
2026-09-05-20-29-56.468321,185,224,53861.5
2026-09-05-20-29-56.500071,192,218,57968.5
2026-09-05-20-29-56.543030,192,218,57968.5
2026-09-05-20-29-56.574541,197,197,67019.0
2026-09-05-20-29-56.609322,205,207,65559.0
2026-09-05-20-29-56.640486,205,207,65559.0
2026-09-05-20-29-56.679597,210,203,68619.5
2026-09-05-20-29-56.705403,210,203,68619.5
2026-09-05-20-29-56.746255,214,201,70912.5
2026-09-05-20-29-56.779780,214,201,70912.5
2026-09-05-20-29-56.812176,218,199,72861.5
2026-09-05-20-29-56.850775,220,199,74515.0
2026-09-05-20-29-56.881432,220,199,74515.0
2026-09-05-20-29-56.910475,221,199,75485.5
2026-09-05-20-29-56.949480,221,199,75485.5
2026-09-05-20-29-56.979533,222,199,75942.5
2026-09-05-20-29-57.015737,222,199,75942.5
2026-09-05-20-29-57.048443,223,199,76040.0
2026-09-05-20-29-57.106513,223,200,75893.5
2026-09-05-20-29-57.179536,224,199,74344.0
2026-09-05-20-29-57.200429,224,199,74344.0
2026-09-05-20-29-57.233475,221,201,75516.5
2026-09-05-20-29-57.267430,221,201,75516.5
2026-09-05-20-29-57.300716,218,203,74749.5
2026-09-05-20-29-57.335734,218,203,74749.5
2026-09-05-20-29-57.367976,211,190,80097.0
2026-09-05-20-29-57.402642,211,190,80097.0
2026-09-05-20-29-57.436361,205,191,78922.5
2026-09-05-20-29-57.469423,205,191,78922.5
2026-09-05-20-29-57.504643,200,200,82511.5
2026-09-05-20-29-57.543696,192,204,79861.0
2026-09-05-20-29-57.566398,192,204,79861.0
2026-09-05-20-29-57.604659,183,210,78489.5
2026-09-05-20-29-57.646341,183,210,78489.5
2026-09-05-20-29-57.672467,176,214,75228.0
2026-09-05-20-29-57.706740,176,214,75228.0
2026-09-05-20-29-57.742381,171,221,71808.5
2026-09-05-20-29-57.779428,171,221,71808.5
2026-09-05-20-29-57.804886,169,254,58186.0
2026-09-05-20-29-57.846112,533,138,55145.0
2026-09-05-20-29-57.873131,533,138,55145.0
2026-09-05-20-29-57.912597,527,136,58173.5
2026-09-05-20-29-57.946706,527,136,58173.5
2026-09-05-20-29-57.979402,522,136,61217.0
2026-09-05-20-29-58.011810,522,136,61217.0
2026-09-05-20-29-58.042352,518,136,63972.5
2026-09-05-20-29-58.079415,515,136,66419.0
2026-09-05-20-29-58.112715,515,136,66419.0
2026-09-05-20-29-58.148749,513,137,68348.0
2026-09-05-20-29-58.179406,513,137,68348.0
2026-09-05-20-29-58.215577,511,137,69737.5
2026-09-05-20-29-58.248885,511,137,69737.5
2026-09-05-20-29-58.288152,510,137,70603.5
2026-09-05-20-29-58.320239,510,137,70603.5
2026-09-05-20-29-58.352842,465,124,80559.0
2026-09-05-20-29-58.379348,463,123,81182.5
2026-09-05-20-29-58.420269,463,123,81182.5
2026-09-05-20-29-58.456541,462,123,81240.5
2026-09-05-20-29-58.482703,462,123,81240.5
2026-09-05-20-29-58.519755,462,123,81018.0
2026-09-05-20-29-58.552642,462,123,81018.0
2026-09-05-20-29-58.586199,462,123,80812.0
2026-09-05-20-29-58.620649,462,123,80812.0
2026-09-05-20-29-58.654276,460,122,80652.5
2026-09-05-20-29-58.694508,460,122,80652.5
2026-09-05-20-29-58.718266,461,122,79697.5
2026-09-05-20-29-58.762852,461,122,79697.5
2026-09-05-20-29-58.795989,460,122,79804.5
2026-09-05-20-29-58.824600,514,138,68654.5
2026-09-05-20-29-58.862263,514,138,68654.5
2026-09-05-20-29-58.894273,514,138,68670.0
2026-09-05-20-29-58.926271,514,138,68670.0
2026-09-05-20-29-58.959285,514,138,68737.5
2026-09-05-20-29-58.995962,514,138,68737.5
2026-09-05-20-29-59.029291,514,139,68881.0
2026-09-05-20-29-59.063451,514,139,68854.5
2026-09-05-20-29-59.095950,514,139,68854.5
2026-09-05-20-29-59.129118,137,236,68289.0
2026-09-05-20-29-59.166218,137,236,68289.0
2026-09-05-20-29-59.202347,137,234,69027.0
2026-09-05-20-29-59.234780,137,234,69027.0
2026-09-05-20-29-59.268692,138,233,69990.0
2026-09-05-20-29-59.299240,138,233,69990.0
2026-09-05-20-29-59.335285,140,232,69997.5
2026-09-05-20-29-59.366238,143,231,70151.0
2026-09-05-20-29-59.397749,143,231,70151.0
2026-09-05-20-29-59.436815,146,229,69743.0
2026-09-05-20-29-59.464647,146,229,69743.0
2026-09-05-20-29-59.501124,148,227,69133.5
2026-09-05-20-29-59.534743,148,227,69133.5
2026-09-05-20-29-59.574137,149,224,68915.5
2026-09-05-20-29-59.599635,150,223,68878.0
2026-09-05-20-29-59.634677,150,223,68878.0
2026-09-05-20-29-59.669368,151,223,68836.0
2026-09-05-20-29-59.701827,151,223,68836.0
2026-09-05-20-29-59.736111,151,224,68804.0
2026-09-05-20-29-59.771371,151,224,68804.0
2026-09-05-20-29-59.809450,151,224,69085.5
2026-09-05-20-29-59.840542,151,224,69085.5
2026-09-05-20-29-59.876828,150,225,69114.0
2026-09-05-20-29-59.906428,150,225,69114.0
2026-09-05-20-29-59.940127,150,226,69391.0
2026-09-05-20-29-59.974470,150,226,69391.0
2026-09-05-20-30-00.006578,149,229,70298.0
2026-09-05-20-30-00.042202,147,232,72226.5
2026-09-05-20-30-00.076923,147,232,72226.5
2026-09-05-20-30-00.109731,143,234,75632.5
2026-09-05-20-30-00.143730,143,234,75632.5
2026-09-05-20-30-00.176821,310,194,152783.5
2026-09-05-20-30-00.211154,310,194,152783.5
2026-09-05-20-30-00.244696,309,193,166667.0
2026-09-05-20-30-00.282019,309,193,166667.0
2026-09-05-20-30-00.307588,306,197,182585.0
2026-09-05-20-30-00.360109,307,196,189210.0
2026-09-05-20-30-00.381218,307,196,189210.0
2026-09-05-20-30-00.412416,308,196,192870.5
2026-09-05-20-30-00.458196,308,196,192870.5
2026-09-05-20-30-00.480579,307,196,194359.0
2026-09-05-20-30-00.517724,307,196,194359.0
2026-09-05-20-30-00.543215,307,197,194261.5
2026-09-05-20-30-00.582374,306,197,193373.5
2026-09-05-20-30-00.616381,306,197,193373.5
2026-09-05-20-30-00.654044,305,197,191964.5
2026-09-05-20-30-00.686245,305,197,191964.5
2026-09-05-20-30-00.718714,302,198,188009.5
2026-09-05-20-30-00.773313,298,199,181776.0
2026-09-05-20-30-00.845725,298,197,170242.0
2026-09-05-20-30-00.867812,298,197,170242.0
2026-09-05-20-30-00.903212,297,197,159931.5
2026-09-05-20-30-00.933703,297,197,159931.5
2026-09-05-20-30-00.974042,296,196,153125.0
2026-09-05-20-30-01.000277,296,196,153125.0
2026-09-05-20-30-01.035856,147,230,91545.5
2026-09-05-20-30-01.074403,147,230,91545.5
2026-09-05-20-30-01.108560,147,230,90275.5
2026-09-05-20-30-01.145683,147,230,90275.5
2026-09-05-20-30-01.178290,147,231,89553.0
2026-09-05-20-30-01.206397,147,231,89201.0
2026-09-05-20-30-01.239436,147,231,89201.0
2026-09-05-20-30-01.280765,147,231,89020.0
2026-09-05-20-30-01.306021,147,231,89020.0
2026-09-05-20-30-01.341116,148,232,89506.0
2026-09-05-20-30-01.375751,148,232,89506.0
2026-09-05-20-30-01.409204,147,233,89639.5
2026-09-05-20-30-01.436165,147,233,89639.5
2026-09-05-20-30-01.480748,147,233,90410.5
2026-09-05-20-30-01.512288,147,233,90410.5
2026-09-05-20-30-01.540066,300,197,153359.0
2026-09-05-20-30-01.580638,301,197,158788.5
2026-09-05-20-30-01.620683,301,197,158788.5
2026-09-05-20-30-01.650393,301,197,163852.5
2026-09-05-20-30-01.682791,301,197,163852.5
2026-09-05-20-30-01.715262,302,197,167191.0
2026-09-05-20-30-01.741359,302,197,167191.0
2026-09-05-20-30-01.779409,301,198,170561.0
2026-09-05-20-30-01.821913,301,198,174162.5
2026-09-05-20-30-01.845565,301,198,174162.5
2026-09-05-20-30-01.878898,302,196,176290.5
2026-09-05-20-30-01.919939,302,196,176290.5
2026-09-05-20-30-01.945556,302,196,178504.0
2026-09-05-20-30-01.985806,302,196,178504.0
2026-09-05-20-30-02.016374,301,196,179198.5
2026-09-05-20-30-02.059988,301,196,179198.5
2026-09-05-20-30-02.093614,301,196,179067.0
2026-09-05-20-30-02.119725,300,196,178382.5
2026-09-05-20-30-02.157898,300,196,178382.5
2026-09-05-20-30-02.189630,300,197,177637.0
2026-09-05-20-30-02.219763,300,197,177637.0
2026-09-05-20-30-02.255589,300,197,177142.5
2026-09-05-20-30-02.286817,300,197,177142.5
2026-09-05-20-30-02.324356,300,196,176177.0
2026-09-05-20-30-02.359225,300,196,176177.0
2026-09-05-20-30-02.385900,299,196,175144.5
2026-09-05-20-30-02.424758,299,196,173990.5
2026-09-05-20-30-02.456650,299,196,173990.5
2026-09-05-20-30-02.491708,299,196,172921.0
2026-09-05-20-30-02.528835,299,196,172921.0
2026-09-05-20-30-02.560585,299,196,171834.5
2026-09-05-20-30-02.598223,299,196,171834.5
2026-09-05-20-30-02.631625,299,196,171059.0
2026-09-05-20-30-02.664294,299,196,171059.0
2026-09-05-20-30-02.695455,300,196,170739.0
2026-09-05-20-30-02.730907,300,196,170739.0
2026-09-05-20-30-02.762139,300,196,170222.5
2026-09-05-20-30-02.795447,300,196,169989.5
2026-09-05-20-30-02.828799,300,196,169989.5
2026-09-05-20-30-02.869347,300,196,169982.0
2026-09-05-20-30-02.908834,300,196,169982.0
2026-09-05-20-30-02.933672,300,198,171374.5
2026-09-05-20-30-02.973989,300,198,171374.5
2026-09-05-20-30-02.999854,300,198,172333.5
2026-09-05-20-30-03.035568,300,198,172333.5
2026-09-05-20-30-03.065446,301,197,175118.0
2026-09-05-20-30-03.100969,300,198,171844.5
2026-09-05-20-30-03.133767,300,198,171844.5
2026-09-05-20-30-03.172730,304,203,183661.5
2026-09-05-20-30-03.198804,304,203,183661.5
2026-09-05-20-30-03.234749,305,202,189652.0
2026-09-05-20-30-03.268202,305,202,189652.0
2026-09-05-20-30-03.303991,304,204,187693.5
2026-09-05-20-30-03.338894,302,206,196780.5
2026-09-05-20-30-03.369544,302,206,196780.5
2026-09-05-20-30-03.405024,310,211,207180.5
2026-09-05-20-30-03.440580,310,211,207180.5
2026-09-05-20-30-03.472932,304,209,205770.5
2026-09-05-20-30-03.506477,304,209,205770.5
2026-09-05-20-30-03.541281,305,209,213672.5
2026-09-05-20-30-03.578698,305,209,213672.5
2026-09-05-20-30-03.604371,304,208,215076.0
2026-09-05-20-30-03.645355,304,210,220365.0
2026-09-05-20-30-03.677723,304,210,220365.0
2026-09-05-20-30-03.712015,304,210,222979.0
2026-09-05-20-30-03.745442,304,210,222979.0
2026-09-05-20-30-03.777105,302,210,224492.0
2026-09-05-20-30-03.812860,302,210,224492.0
2026-09-05-20-30-03.840556,303,212,230047.0
2026-09-05-20-30-03.881444,303,212,230047.0
2026-09-05-20-30-03.917674,303,213,232265.0
2026-09-05-20-30-03.949265,303,213,232265.0
2026-09-05-20-30-03.978646,305,213,233831.5
2026-09-05-20-30-04.014872,305,216,241844.5
2026-09-05-20-30-04.047492,305,216,241844.5
2026-09-05-20-30-04.081961,308,216,246372.5
2026-09-05-20-30-04.115165,308,216,246372.5
2026-09-05-20-30-04.148526,312,217,249156.5
2026-09-05-20-30-04.185408,312,217,249156.5
2026-09-05-20-30-04.216022,313,216,250057.5
2026-09-05-20-30-04.259958,312,217,252978.0
2026-09-05-20-30-04.326369,311,216,252301.5
2026-09-05-20-30-04.348959,311,216,252301.5
2026-09-05-20-30-04.395259,310,215,249055.0
2026-09-05-20-30-04.417427,310,215,249055.0
2026-09-05-20-30-04.453541,309,213,246047.5
2026-09-05-20-30-04.485219,309,213,246047.5
2026-09-05-20-30-04.516460,309,213,244709.5
2026-09-05-20-30-04.561878,307,211,241320.0
2026-09-05-20-30-04.585896,307,211,241320.0
2026-09-05-20-30-04.629773,305,210,237698.5
2026-09-05-20-30-04.653190,305,210,237698.5
2026-09-05-20-30-04.694152,303,208,235141.5
2026-09-05-20-30-04.719613,303,208,235141.5
2026-09-05-20-30-04.755854,301,206,229415.5
2026-09-05-20-30-04.789239,301,206,229415.5
2026-09-05-20-30-04.824542,300,205,227396.0
2026-09-05-20-30-04.872289,301,205,227309.5
2026-09-05-20-30-04.893586,301,205,227309.5
2026-09-05-20-30-04.933502,300,203,224533.0
2026-09-05-20-30-04.957548,300,203,224533.0
2026-09-05-20-30-04.994366,295,194,205745.0
2026-09-05-20-30-05.030298,295,194,205745.0
2026-09-05-20-30-05.061837,290,189,191611.5
2026-09-05-20-30-05.095141,290,189,191611.5
2026-09-05-20-30-05.129699,285,181,170378.5
2026-09-05-20-30-05.176169,124,200,92233.5
2026-09-05-20-30-05.198223,124,200,92233.5
2026-09-05-20-30-05.231356,127,180,82608.0
2026-09-05-20-30-05.267817,127,180,82608.0
2026-09-05-20-30-05.293516,127,177,81358.0
2026-09-05-20-30-05.335270,127,177,81358.0
2026-09-05-20-30-05.366835,127,182,83535.5
2026-09-05-20-30-05.393995,127,182,83535.5
2026-09-05-20-30-05.429465,125,185,84409.5
2026-09-05-20-30-05.470245,125,185,84409.5
2026-09-05-20-30-05.511758,124,189,85040.0
2026-09-05-20-30-05.534491,124,189,85040.0
2026-09-05-20-30-05.567828,120,203,90024.5
2026-09-05-20-30-05.602041,119,206,91744.0
2026-09-05-20-30-05.636854,119,206,91744.0
2026-09-05-20-30-05.669278,120,197,88652.0
2026-09-05-20-30-05.706514,120,197,88652.0
2026-09-05-20-30-05.742527,118,195,86401.0
2026-09-05-20-30-05.774210,118,195,86401.0
2026-09-05-20-30-05.800601,118,198,86649.5
2026-09-05-20-30-05.845070,118,197,85587.0
2026-09-05-20-30-05.877440,118,197,85587.0
2026-09-05-20-30-05.911727,116,194,82857.5
2026-09-05-20-30-05.945029,116,194,82857.5
2026-09-05-20-30-05.978386,115,193,82227.0
2026-09-05-20-30-06.011714,115,193,82227.0
2026-09-05-20-30-06.045627,116,192,81905.0
2026-09-05-20-30-06.078373,117,193,82442.5
2026-09-05-20-30-06.107834,117,193,82442.5
2026-09-05-20-30-06.145005,116,189,81654.5
2026-09-05-20-30-06.181168,116,189,81654.5
2026-09-05-20-30-06.221406,116,188,81970.5
2026-09-05-20-30-06.248496,116,188,81970.5
2026-09-05-20-30-06.281168,117,189,82919.5
2026-09-05-20-30-06.315601,117,189,82919.5
2026-09-05-20-30-06.347126,118,188,83876.0
2026-09-05-20-30-06.380956,119,189,85570.0
2026-09-05-20-30-06.416146,119,189,85570.0
2026-09-05-20-30-06.448938,120,188,86755.5
2026-09-05-20-30-06.482580,120,188,86755.5
2026-09-05-20-30-06.516570,121,189,87909.5
2026-09-05-20-30-06.550171,121,189,87909.5
2026-09-05-20-30-06.585257,122,191,91062.0
2026-09-05-20-30-06.619102,122,191,91062.0
2026-09-05-20-30-06.651388,302,175,165251.0
2026-09-05-20-30-06.685277,302,175,165251.0
2026-09-05-20-30-06.719579,303,176,170138.0
2026-09-05-20-30-06.755229,303,176,170138.0
2026-09-05-20-30-06.795310,304,176,173534.0
2026-09-05-20-30-06.821055,305,177,176186.0
2026-09-05-20-30-06.854487,305,177,176186.0
2026-09-05-20-30-06.893355,306,177,179876.0
2026-09-05-20-30-06.921556,306,177,179876.0
2026-09-05-20-30-06.957439,306,177,181592.0
2026-09-05-20-30-06.994920,306,177,181592.0
2026-09-05-20-30-07.028249,307,178,183406.0
2026-09-05-20-30-07.053311,307,178,183406.0
2026-09-05-20-30-07.085415,307,178,185056.5
2026-09-05-20-30-07.131267,307,178,185221.5
2026-09-05-20-30-07.163260,307,178,185221.5
2026-09-05-20-30-07.195738,307,178,185751.5
2026-09-05-20-30-07.230251,307,178,185751.5
2026-09-05-20-30-07.266033,306,182,188850.5
2026-09-05-20-30-07.296327,306,182,188850.5
2026-09-05-20-30-07.334700,306,182,189759.5
2026-09-05-20-30-07.359316,306,182,188938.5
2026-09-05-20-30-07.396906,306,182,188938.5
2026-09-05-20-30-07.432162,306,182,189100.5
2026-09-05-20-30-07.465838,306,182,189100.5
2026-09-05-20-30-07.501697,306,182,189403.5
2026-09-05-20-30-07.533252,306,182,189403.5
2026-09-05-20-30-07.570462,306,182,189498.5
2026-09-05-20-30-07.602325,306,182,189498.5
2026-09-05-20-30-07.634914,306,182,190444.5
2026-09-05-20-30-07.669983,306,183,191377.0
2026-09-05-20-30-07.707663,306,183,191377.0
2026-09-05-20-30-07.734441,306,183,192446.5
2026-09-05-20-30-07.770182,306,183,192446.5
2026-09-05-20-30-07.810713,302,189,197525.5
2026-09-05-20-30-07.844809,302,189,197525.5
2026-09-05-20-30-07.874258,307,185,196366.5
2026-09-05-20-30-07.906382,307,185,196366.5
2026-09-05-20-30-07.937467,303,190,201971.0
2026-09-05-20-30-07.971676,303,190,201971.0
2026-09-05-20-30-08.004236,307,186,200596.5
2026-09-05-20-30-08.044783,308,186,202244.0
2026-09-05-20-30-08.077071,308,186,202244.0
2026-09-05-20-30-08.108784,304,192,207521.5
2026-09-05-20-30-08.135453,304,192,207521.5
2026-09-05-20-30-08.176955,308,187,204702.0
2026-09-05-20-30-08.213374,308,187,204702.0
2026-09-05-20-30-08.244758,304,192,208827.5
2026-09-05-20-30-08.277966,304,192,208827.5
2026-09-05-20-30-08.309224,308,187,205378.5
2026-09-05-20-30-08.347471,308,187,205378.5
2026-09-05-20-30-08.380038,304,192,209151.0
2026-09-05-20-30-08.415492,304,192,208790.0
2026-09-05-20-30-08.446725,304,192,208790.0
2026-09-05-20-30-08.477111,304,192,208318.0
2026-09-05-20-30-08.517009,304,192,208318.0
2026-09-05-20-30-08.551377,307,187,202571.5
2026-09-05-20-30-08.584791,307,187,202571.5
2026-09-05-20-30-08.616232,307,186,201299.5
2026-09-05-20-30-08.653126,306,185,198841.5
2026-09-05-20-30-08.692585,306,185,198841.5
2026-09-05-20-30-08.714700,306,185,197043.0
2026-09-05-20-30-08.748906,306,185,197043.0
2026-09-05-20-30-08.781939,306,184,194930.5
2026-09-05-20-30-08.817983,306,184,194930.5
2026-09-05-20-30-08.848860,305,184,193094.5
2026-09-05-20-30-08.890710,305,183,191154.0
2026-09-05-20-30-08.923935,305,183,191154.0
2026-09-05-20-30-08.957095,305,183,189652.5
2026-09-05-20-30-08.991394,305,183,189652.5
2026-09-05-20-30-09.027987,304,183,187819.0
2026-09-05-20-30-09.081161,304,182,187661.0
2026-09-05-20-30-09.097392,304,182,187661.0
2026-09-05-20-30-09.144640,304,183,186738.0
2026-09-05-20-30-09.211302,304,182,186580.0
2026-09-05-20-30-09.227934,304,182,186580.0
2026-09-05-20-30-09.270681,304,182,186769.5
2026-09-05-20-30-09.301843,304,182,186769.5
2026-09-05-20-30-09.337642,304,182,186934.5
2026-09-05-20-30-09.374920,304,182,186934.5
2026-09-05-20-30-09.411272,304,183,187443.5
2026-09-05-20-30-09.443701,304,183,187443.5
2026-09-05-20-30-09.474442,305,182,187031.5
2026-09-05-20-30-09.501027,305,182,187031.5
2026-09-05-20-30-09.544588,305,182,187585.0
2026-09-05-20-30-09.575725,304,183,187769.5
2026-09-05-20-30-09.612231,304,183,187769.5
2026-09-05-20-30-09.645282,304,183,187946.5
2026-09-05-20-30-09.677342,304,183,187946.5
2026-09-05-20-30-09.709031,304,183,188240.0
2026-09-05-20-30-09.757032,304,183,188240.0
2026-09-05-20-30-09.788996,304,183,188365.5
2026-09-05-20-30-09.820990,304,183,188365.5
2026-09-05-20-30-09.852987,304,183,188591.0
2026-09-05-20-30-09.884662,304,184,189101.0
2026-09-05-20-30-09.916979,304,184,189101.0
2026-09-05-20-30-09.947848,304,184,189382.0
2026-09-05-20-30-09.984626,304,184,189382.0
2026-09-05-20-30-10.016730,303,185,190104.5
2026-09-05-20-30-10.058499,303,185,190104.5
2026-09-05-20-30-10.084770,304,185,190178.5
2026-09-05-20-30-10.111154,303,185,191046.0
2026-09-05-20-30-10.155206,303,185,191046.0
2026-09-05-20-30-10.188950,303,186,191279.0
2026-09-05-20-30-10.220300,303,186,191279.0
2026-09-05-20-30-10.244469,303,188,193051.0
2026-09-05-20-30-10.280549,303,188,193051.0
2026-09-05-20-30-10.322807,303,188,193223.5
2026-09-05-20-30-10.361148,303,188,193223.5
2026-09-05-20-30-10.394478,303,186,191647.0
2026-09-05-20-30-10.422470,303,189,193866.5
2026-09-05-20-30-10.462840,303,189,193866.5
2026-09-05-20-30-10.492941,303,189,194068.0
2026-09-05-20-30-10.524937,303,189,194068.0
2026-09-05-20-30-10.562360,303,189,194667.0
2026-09-05-20-30-10.594450,303,189,194667.0
2026-09-05-20-30-10.625643,303,189,194768.5
2026-09-05-20-30-10.662623,303,189,194768.5
2026-09-05-20-30-10.696802,303,190,195100.0
2026-09-05-20-30-10.728153,303,190,195100.0
2026-09-05-20-30-10.761103,303,190,196039.0
2026-09-05-20-30-10.799373,303,191,196465.0
2026-09-05-20-30-10.829709,303,191,196465.0
2026-09-05-20-30-10.860870,304,191,197162.5
2026-09-05-20-30-10.904215,304,191,197162.5
2026-09-05-20-30-10.940871,304,192,197610.5
2026-09-05-20-30-10.972885,304,192,197610.5
2026-09-05-20-30-11.003464,304,194,200120.0
2026-09-05-20-30-11.034714,304,194,200120.0
2026-09-05-20-30-11.068851,304,193,199160.5
2026-09-05-20-30-11.100712,304,193,199160.5
2026-09-05-20-30-11.136436,304,195,200795.0
2026-09-05-20-30-11.171274,300,201,206496.0
2026-09-05-20-30-11.208742,300,201,206496.0
2026-09-05-20-30-11.240387,301,203,218314.5
2026-09-05-20-30-11.271569,301,203,218314.5
2026-09-05-20-30-11.297070,301,204,219248.5
2026-09-05-20-30-11.337383,301,204,219248.5
2026-09-05-20-30-11.374152,302,205,221196.5
2026-09-05-20-30-11.410318,302,206,221996.5
2026-09-05-20-30-11.444340,302,206,221996.5
2026-09-05-20-30-11.477641,302,199,245226.5
2026-09-05-20-30-11.503582,302,199,245226.5
2026-09-05-20-30-11.543539,303,200,246763.0
2026-09-05-20-30-11.576629,303,200,246763.0
2026-09-05-20-30-11.608040,303,200,247052.5
2026-09-05-20-30-11.644925,303,200,247157.0
2026-09-05-20-30-11.675650,303,200,247157.0
2026-09-05-20-30-11.711717,303,200,247705.0
2026-09-05-20-30-11.744301,303,200,247705.0
2026-09-05-20-30-11.776935,304,200,247709.5
2026-09-05-20-30-11.818579,304,200,247709.5
2026-09-05-20-30-11.852758,303,200,247742.5
2026-09-05-20-30-11.912944,304,200,248005.5
2026-09-05-20-30-11.944274,304,200,248005.5
2026-09-05-20-30-11.977605,304,201,248207.0
2026-09-05-20-30-12.027602,304,201,248266.0
2026-09-05-20-30-12.053710,304,201,248266.0
2026-09-05-20-30-12.092758,303,201,248088.5
2026-09-05-20-30-12.120890,303,201,248088.5
2026-09-05-20-30-12.154728,304,200,248080.5
2026-09-05-20-30-12.187149,304,200,248080.5
2026-09-05-20-30-12.220726,303,200,248053.0
2026-09-05-20-30-12.260901,303,200,248053.0
2026-09-05-20-30-12.294230,304,201,248167.0
2026-09-05-20-30-12.327559,304,201,248167.0
2026-09-05-20-30-12.359039,304,201,248113.5
2026-09-05-20-30-12.393109,304,201,248927.5
2026-09-05-20-30-12.426602,304,201,248927.5
2026-09-05-20-30-12.458880,304,200,248079.0
2026-09-05-20-30-12.494161,304,200,248079.0
2026-09-05-20-30-12.522905,304,201,248847.0
2026-09-05-20-30-12.560862,304,201,248847.0
2026-09-05-20-30-12.596169,304,200,248049.5
2026-09-05-20-30-12.633275,304,201,248930.5
2026-09-05-20-30-12.660208,304,201,248930.5
2026-09-05-20-30-12.697172,304,201,248832.0
2026-09-05-20-30-12.727498,304,201,248832.0
2026-09-05-20-30-12.760810,304,201,248677.5
2026-09-05-20-30-12.798973,304,201,248677.5
2026-09-05-20-30-12.831121,304,201,248712.5
2026-09-05-20-30-12.875542,304,201,248713.5
2026-09-05-20-30-12.900427,304,201,248713.5
